step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
640,64.221,UNKNOWN,-,-,-,-
641,64.323,UNKNOWN,-,-,-,-
642,64.421,UNKNOWN,-,-,-,-
643,64.521,UNKNOWN,-,-,-,-
644,64.621,UNKNOWN,-,-,-,-
645,64.721,UNKNOWN,-,-,-,-
646,64.824,UNKNOWN,-,-,-,-
647,64.921,UNKNOWN,-,-,-,-
648,65.022,UNKNOWN,-,-,-,-
649,65.121,UNKNOWN,-,-,-,-
650,65.221,UNKNOWN,-,-,-,-
651,65.321,UNKNOWN,-,-,-,-
652,65.421,UNKNOWN,-,-,-,-
653,65.521,UNKNOWN,-,-,-,-
654,65.621,UNKNOWN,-,-,-,-
655,65.721,UNKNOWN,-,-,-,-
656,65.821,UNKNOWN,-,-,-,-
657,65.921,UNKNOWN,-,-,-,-
658,66.021,UNKNOWN,-,-,-,-
659,66.121,UNKNOWN,-,-,-,-
660,66.221,UNKNOWN,-,-,-,-
661,66.321,UNKNOWN,-,-,-,-
662,66.421,UNKNOWN,-,-,-,-
663,66.521,UNKNOWN,-,-,-,-
664,66.621,UNKNOWN,-,-,-,-
665,66.721,UNKNOWN,-,-,-,-
666,66.821,UNKNOWN,-,-,-,-
667,66.921,UNKNOWN,-,-,-,-
668,67.022,UNKNOWN,-,-,-,-
669,67.122,UNKNOWN,-,-,-,-
670,67.221,UNKNOWN,-,-,-,-
671,67.322,UNKNOWN,-,-,-,-
672,67.421,UNKNOWN,-,-,-,-
673,67.521,UNKNOWN,-,-,-,-
674,67.621,UNKNOWN,-,-,-,-
675,67.721,UNKNOWN,-,-,-,-
676,67.821,UNKNOWN,-,-,-,-
677,67.921,UNKNOWN,-,-,-,-
678,68.021,UNKNOWN,-,-,-,-
679,68.139,UNKNOWN,-,-,-,-
680,68.238,UNKNOWN,-,-,-,-
681,68.338,UNKNOWN,-,-,-,-
682,68.438,UNKNOWN,-,-,-,-
683,68.538,UNKNOWN,-,-,-,-
684,68.638,UNKNOWN,-,-,-,-
685,68.738,UNKNOWN,-,-,-,-
686,68.838,UNKNOWN,-,-,-,-
687,68.938,UNKNOWN,-,-,-,-
688,69.038,UNKNOWN,-,-,-,-
689,69.139,UNKNOWN,-,-,-,-
690,69.237,UNKNOWN,-,-,-,-
691,69.338,UNKNOWN,-,-,-,-
692,69.438,UNKNOWN,-,-,-,-
693,69.538,UNKNOWN,-,-,-,-
694,69.638,UNKNOWN,-,-,-,-
695,69.738,UNKNOWN,-,-,-,-
696,69.838,UNKNOWN,-,-,-,-
697,69.938,UNKNOWN,-,-,-,-
698,70.038,UNKNOWN,-,-,-,-
699,70.138,UNKNOWN,-,-,-,-
700,70.238,UNKNOWN,-,-,-,-
701,70.341,UNKNOWN,-,-,-,-
702,70.438,UNKNOWN,-,-,-,-
703,70.538,UNKNOWN,-,-,-,-
704,70.638,UNKNOWN,-,-,-,-
705,70.738,UNKNOWN,-,-,-,-
706,70.838,UNKNOWN,-,-,-,-
707,70.94,UNKNOWN,-,-,-,-
708,71.039,UNKNOWN,-,-,-,-
709,71.138,UNKNOWN,-,-,-,-
710,71.238,UNKNOWN,-,-,-,-
711,71.34,UNKNOWN,-,-,-,-
712,71.439,UNKNOWN,-,-,-,-
713,71.538,UNKNOWN,-,-,-,-
714,71.639,UNKNOWN,-,-,-,-
715,71.738,UNKNOWN,-,-,-,-
716,71.839,UNKNOWN,-,-,-,-
717,71.938,UNKNOWN,-,-,-,-
718,72.038,UNKNOWN,-,-,-,-
719,72.138,UNKNOWN,-,-,-,-
720,72.238,UNKNOWN,-,-,-,-
721,72.338,UNKNOWN,-,-,-,-
722,72.438,UNKNOWN,-,-,-,-
723,72.538,UNKNOWN,-,-,-,-
724,72.638,UNKNOWN,-,-,-,-
725,72.738,UNKNOWN,-,-,-,-
726,72.855,UNKNOWN,-,-,-,-
727,72.954,UNKNOWN,-,-,-,-
728,73.055,UNKNOWN,-,-,-,-
729,73.155,UNKNOWN,-,-,-,-
730,73.255,UNKNOWN,-,-,-,-
731,73.356,UNKNOWN,-,-,-,-
732,73.455,UNKNOWN,-,-,-,-
733,73.555,UNKNOWN,-,-,-,-
734,73.655,UNKNOWN,-,-,-,-
735,73.755,UNKNOWN,-,-,-,-
736,73.856,UNKNOWN,-,-,-,-
737,73.955,UNKNOWN,-,-,-,-
738,74.055,UNKNOWN,-,-,-,-
739,74.154,UNKNOWN,-,-,-,-
740,74.256,UNKNOWN,-,-,-,-
741,74.355,UNKNOWN,-,-,-,-
742,74.455,UNKNOWN,-,-,-,-
743,74.555,UNKNOWN,-,-,-,-
744,74.655,UNKNOWN,-,-,-,-
745,74.755,UNKNOWN,-,-,-,-
746,74.856,UNKNOWN,-,-,-,-
747,74.955,UNKNOWN,-,-,-,-
748,75.056,UNKNOWN,-,-,-,-
749,75.155,UNKNOWN,-,-,-,-
750,75.255,UNKNOWN,-,-,-,-
751,75.355,UNKNOWN,-,-,-,-
752,75.455,UNKNOWN,-,-,-,-
753,75.556,UNKNOWN,-,-,-,-
754,75.655,UNKNOWN,-,-,-,-
755,75.755,UNKNOWN,-,-,-,-
756,75.855,UNKNOWN,-,-,-,-
757,75.955,UNKNOWN,-,-,-,-
758,76.056,UNKNOWN,-,-,-,-
759,76.154,UNKNOWN,-,-,-,-
760,76.256,UNKNOWN,-,-,-,-
761,76.355,UNKNOWN,-,-,-,-
762,76.455,UNKNOWN,-,-,-,-
763,76.555,UNKNOWN,-,-,-,-
764,76.655,UNKNOWN,-,-,-,-
765,76.754,UNKNOWN,-,-,-,-
766,76.854,UNKNOWN,-,-,-,-
767,76.954,UNKNOWN,-,-,-,-
768,77.056,UNKNOWN,-,-,-,-
769,77.155,UNKNOWN,-,-,-,-
770,77.255,UNKNOWN,-,-,-,-
771,77.355,UNKNOWN,-,-,-,-
772,77.455,UNKNOWN,-,-,-,-
773,77.558,UNKNOWN,-,-,-,-
774,77.672,UNKNOWN,-,-,-,-
775,77.771,UNKNOWN,-,-,-,-
776,77.872,UNKNOWN,-,-,-,-
777,77.971,UNKNOWN,-,-,-,-
778,78.073,UNKNOWN,-,-,-,-
779,78.175,UNKNOWN,-,-,-,-
780,78.272,UNKNOWN,-,-,-,-
781,78.371,UNKNOWN,-,-,-,-
782,78.472,UNKNOWN,-,-,-,-
783,78.572,UNKNOWN,-,-,-,-
784,78.674,UNKNOWN,-,-,-,-
785,78.774,UNKNOWN,-,-,-,-
786,78.873,UNKNOWN,-,-,-,-
787,78.971,UNKNOWN,-,-,-,-
788,79.072,UNKNOWN,-,-,-,-
789,79.172,UNKNOWN,-,-,-,-
790,79.271,UNKNOWN,-,-,-,-
791,79.371,UNKNOWN,-,-,-,-
792,79.472,UNKNOWN,-,-,-,-
793,79.572,UNKNOWN,-,-,-,-
794,79.671,UNKNOWN,-,-,-,-
795,79.771,UNKNOWN,-,-,-,-
796,79.871,UNKNOWN,-,-,-,-
797,79.971,UNKNOWN,-,-,-,-
798,80.074,UNKNOWN,-,-,-,-
799,80.174,UNKNOWN,-,-,-,-
800,80.272,UNKNOWN,-,-,-,-
801,80.372,UNKNOWN,-,-,-,-
802,80.472,UNKNOWN,-,-,-,-
803,80.572,UNKNOWN,-,-,-,-
804,80.671,UNKNOWN,-,-,-,-
805,80.774,UNKNOWN,-,-,-,-
806,80.872,UNKNOWN,-,-,-,-
807,80.972,UNKNOWN,-,-,-,-
808,81.072,UNKNOWN,-,-,-,-
809,81.172,UNKNOWN,-,-,-,-
810,81.272,UNKNOWN,-,-,-,-
811,81.373,UNKNOWN,-,-,-,-
812,81.473,UNKNOWN,-,-,-,-
813,81.572,UNKNOWN,-,-,-,-
814,81.672,UNKNOWN,-,-,-,-
815,81.772,UNKNOWN,-,-,-,-
816,81.871,UNKNOWN,-,-,-,-
817,81.971,UNKNOWN,-,-,-,-
818,82.089,UNKNOWN,-,-,-,-
819,82.19,UNKNOWN,-,-,-,-
820,82.292,UNKNOWN,-,-,-,-
821,82.389,UNKNOWN,-,-,-,-
822,82.49,UNKNOWN,-,-,-,-
823,82.593,UNKNOWN,-,-,-,-
824,82.688,UNKNOWN,-,-,-,-
825,82.791,UNKNOWN,-,-,-,-
826,82.89,UNKNOWN,-,-,-,-
827,82.988,UNKNOWN,-,-,-,-
828,83.088,UNKNOWN,-,-,-,-
829,83.189,UNKNOWN,-,-,-,-
830,83.291,UNKNOWN,-,-,-,-
831,83.391,UNKNOWN,-,-,-,-
832,83.489,UNKNOWN,-,-,-,-
833,83.589,UNKNOWN,-,-,-,-
834,83.689,UNKNOWN,-,-,-,-
835,83.789,UNKNOWN,-,-,-,-
836,83.889,UNKNOWN,-,-,-,-
837,83.989,UNKNOWN,-,-,-,-
838,84.089,UNKNOWN,-,-,-,-
839,84.189,UNKNOWN,-,-,-,-
840,84.288,UNKNOWN,-,-,-,-
841,84.388,UNKNOWN,-,-,-,-
842,84.49,UNKNOWN,-,-,-,-
843,84.589,UNKNOWN,-,-,-,-
844,84.69,UNKNOWN,-,-,-,-
845,84.789,UNKNOWN,-,-,-,-
846,84.888,UNKNOWN,-,-,-,-
847,84.988,UNKNOWN,-,-,-,-
848,85.089,UNKNOWN,-,-,-,-
849,85.191,UNKNOWN,-,-,-,-
850,85.291,UNKNOWN,-,-,-,-
851,85.39,UNKNOWN,-,-,-,-
852,85.489,UNKNOWN,-,-,-,-
853,85.591,UNKNOWN,-,-,-,-
854,85.689,UNKNOWN,-,-,-,-
855,85.789,UNKNOWN,-,-,-,-
856,85.89,UNKNOWN,-,-,-,-
857,85.988,UNKNOWN,-,-,-,-
858,86.089,UNKNOWN,-,-,-,-
859,86.189,UNKNOWN,-,-,-,-
860,86.29,UNKNOWN,-,-,-,-
861,86.391,UNKNOWN,-,-,-,-
862,86.488,UNKNOWN,-,-,-,-
863,86.588,UNKNOWN,-,-,-,-
864,86.691,UNKNOWN,-,-,-,-
865,86.79,UNKNOWN,-,-,-,-
866,86.89,UNKNOWN,-,-,-,-
867,86.989,UNKNOWN,-,-,-,-
868,87.106,UNKNOWN,-,-,-,-
869,87.189,UNKNOWN,-,-,-,-
870,87.305,UNKNOWN,-,-,-,-
871,87.405,UNKNOWN,-,-,-,-
872,87.505,UNKNOWN,-,-,-,-
873,87.605,UNKNOWN,-,-,-,-
874,87.706,UNKNOWN,-,-,-,-
875,87.807,UNKNOWN,-,-,-,-
876,87.907,UNKNOWN,-,-,-,-
877,88.005,UNKNOWN,-,-,-,-
878,88.105,UNKNOWN,-,-,-,-
879,88.205,UNKNOWN,-,-,-,-
880,88.305,UNKNOWN,-,-,-,-
881,88.408,UNKNOWN,-,-,-,-
882,88.506,UNKNOWN,-,-,-,-
883,88.605,UNKNOWN,-,-,-,-
884,88.706,UNKNOWN,-,-,-,-
885,88.808,UNKNOWN,-,-,-,-
886,88.906,UNKNOWN,-,-,-,-
887,89.006,UNKNOWN,-,-,-,-
888,89.105,UNKNOWN,-,-,-,-
889,89.206,UNKNOWN,-,-,-,-
890,89.306,UNKNOWN,-,-,-,-
891,89.406,UNKNOWN,-,-,-,-
892,89.506,UNKNOWN,-,-,-,-
893,89.606,UNKNOWN,-,-,-,-
894,89.706,UNKNOWN,-,-,-,-
895,89.807,UNKNOWN,-,-,-,-
896,89.905,UNKNOWN,-,-,-,-
897,90.005,UNKNOWN,-,-,-,-
898,90.105,UNKNOWN,-,-,-,-
899,90.205,UNKNOWN,-,-,-,-
900,90.305,UNKNOWN,-,-,-,-
901,90.406,UNKNOWN,-,-,-,-
902,90.505,UNKNOWN,-,-,-,-
903,90.607,UNKNOWN,-,-,-,-
904,90.705,UNKNOWN,-,-,-,-
905,90.806,UNKNOWN,-,-,-,-
906,90.906,UNKNOWN,-,-,-,-
907,91.006,UNKNOWN,-,-,-,-
908,91.105,UNKNOWN,-,-,-,-
909,91.208,UNKNOWN,-,-,-,-
910,91.306,UNKNOWN,-,-,-,-
911,91.406,UNKNOWN,-,-,-,-
912,91.507,UNKNOWN,-,-,-,-
913,91.607,UNKNOWN,-,-,-,-
914,91.707,UNKNOWN,-,-,-,-
915,91.807,UNKNOWN,-,-,-,-
916,91.905,UNKNOWN,-,-,-,-
917,92.005,UNKNOWN,-,-,-,-
918,92.106,UNKNOWN,-,-,-,-
919,92.224,UNKNOWN,-,-,-,-
920,92.322,UNKNOWN,-,-,-,-
921,92.426,UNKNOWN,-,-,-,-
922,92.525,UNKNOWN,-,-,-,-
923,92.622,UNKNOWN,-,-,-,-
924,92.723,UNKNOWN,-,-,-,-
925,92.823,UNKNOWN,-,-,-,-
926,92.922,UNKNOWN,-,-,-,-
927,93.023,UNKNOWN,-,-,-,-
928,93.123,UNKNOWN,-,-,-,-
929,93.222,UNKNOWN,-,-,-,-
930,93.324,UNKNOWN,-,-,-,-
931,93.423,UNKNOWN,-,-,-,-
932,93.525,UNKNOWN,-,-,-,-
933,93.624,UNKNOWN,-,-,-,-
934,93.725,UNKNOWN,-,-,-,-
935,93.825,UNKNOWN,-,-,-,-
936,93.924,UNKNOWN,-,-,-,-
937,94.022,UNKNOWN,-,-,-,-
938,94.124,UNKNOWN,-,-,-,-
939,94.223,UNKNOWN,-,-,-,-
940,94.322,UNKNOWN,-,-,-,-
941,94.422,UNKNOWN,-,-,-,-
942,94.522,UNKNOWN,-,-,-,-
943,94.624,UNKNOWN,-,-,-,-
944,94.724,UNKNOWN,-,-,-,-
945,94.822,UNKNOWN,-,-,-,-
946,94.924,UNKNOWN,-,-,-,-
947,95.022,UNKNOWN,-,-,-,-
948,95.122,UNKNOWN,-,-,-,-
949,95.222,UNKNOWN,-,-,-,-
950,95.322,UNKNOWN,-,-,-,-
951,95.423,UNKNOWN,-,-,-,-
952,95.522,UNKNOWN,-,-,-,-
953,95.622,UNKNOWN,-,-,-,-
954,95.722,UNKNOWN,-,-,-,-
955,95.824,UNKNOWN,-,-,-,-
956,95.923,UNKNOWN,-,-,-,-
957,96.022,UNKNOWN,-,-,-,-
958,96.122,UNKNOWN,-,-,-,-
959,96.223,UNKNOWN,-,-,-,-
960,96.324,UNKNOWN,-,-,-,-
961,96.424,UNKNOWN,-,-,-,-
962,96.524,UNKNOWN,-,-,-,-
963,96.623,UNKNOWN,-,-,-,-
964,96.722,UNKNOWN,-,-,-,-
965,96.824,UNKNOWN,-,-,-,-
966,96.922,UNKNOWN,-,-,-,-
967,97.039,UNKNOWN,-,-,-,-
968,97.142,UNKNOWN,-,-,-,-
969,97.242,UNKNOWN,-,-,-,-
970,97.344,UNKNOWN,-,-,-,-
971,97.441,UNKNOWN,-,-,-,-
972,97.54,UNKNOWN,-,-,-,-
973,97.641,UNKNOWN,-,-,-,-
974,97.741,UNKNOWN,-,-,-,-
975,97.84,UNKNOWN,-,-,-,-
976,97.941,UNKNOWN,-,-,-,-
977,98.039,UNKNOWN,-,-,-,-
978,98.142,UNKNOWN,-,-,-,-
979,98.24,UNKNOWN,-,-,-,-
980,98.34,UNKNOWN,-,-,-,-
981,98.441,UNKNOWN,-,-,-,-
982,98.539,UNKNOWN,-,-,-,-
983,98.639,UNKNOWN,-,-,-,-
984,98.741,UNKNOWN,-,-,-,-
985,98.84,UNKNOWN,-,-,-,-
986,98.942,UNKNOWN,-,-,-,-
987,99.041,UNKNOWN,-,-,-,-
988,99.141,UNKNOWN,-,-,-,-
989,99.241,UNKNOWN,-,-,-,-
990,99.34,UNKNOWN,-,-,-,-
991,99.439,UNKNOWN,-,-,-,-
992,99.54,UNKNOWN,-,-,-,-
993,99.639,UNKNOWN,-,-,-,-
994,99.739,UNKNOWN,-,-,-,-
995,99.839,UNKNOWN,-,-,-,-
996,99.939,UNKNOWN,-,-,-,-
997,100.039,UNKNOWN,-,-,-,-
998,100.139,UNKNOWN,-,-,-,-
999,100.24,UNKNOWN,-,-,-,-
1000,100.34,UNKNOWN,-,-,-,-
1001,100.439,UNKNOWN,-,-,-,-
1002,100.541,UNKNOWN,-,-,-,-
1003,100.639,UNKNOWN,-,-,-,-
1004,100.739,UNKNOWN,-,-,-,-
1005,100.839,UNKNOWN,-,-,-,-
1006,100.939,UNKNOWN,-,-,-,-
1007,101.039,UNKNOWN,-,-,-,-
1008,101.139,UNKNOWN,-,-,-,-
1009,101.239,UNKNOWN,-,-,-,-
1010,101.339,UNKNOWN,-,-,-,-
1011,101.439,UNKNOWN,-,-,-,-
1012,101.556,UNKNOWN,-,-,-,-
1013,101.656,UNKNOWN,-,-,-,-
1014,101.756,UNKNOWN,-,-,-,-
1015,101.857,UNKNOWN,-,-,-,-
1016,101.956,UNKNOWN,-,-,-,-
1017,102.057,UNKNOWN,-,-,-,-
1018,102.156,UNKNOWN,-,-,-,-
1019,102.256,UNKNOWN,-,-,-,-
1020,102.356,UNKNOWN,-,-,-,-
1021,102.456,UNKNOWN,-,-,-,-
1022,102.556,UNKNOWN,-,-,-,-
1023,102.656,UNKNOWN,-,-,-,-
1024,102.756,UNKNOWN,-,-,-,-
1025,102.856,UNKNOWN,-,-,-,-
1026,102.956,UNKNOWN,-,-,-,-
1027,103.056,UNKNOWN,-,-,-,-
1028,103.156,UNKNOWN,-,-,-,-
1029,103.256,UNKNOWN,-,-,-,-
1030,103.357,UNKNOWN,-,-,-,-
1031,103.456,UNKNOWN,-,-,-,-
1032,103.556,UNKNOWN,-,-,-,-
1033,103.656,UNKNOWN,-,-,-,-
1034,103.756,UNKNOWN,-,-,-,-
1035,103.856,UNKNOWN,-,-,-,-
1036,103.956,UNKNOWN,-,-,-,-
1037,104.056,UNKNOWN,-,-,-,-
1038,104.156,UNKNOWN,-,-,-,-
1039,104.256,UNKNOWN,-,-,-,-
1040,104.356,UNKNOWN,-,-,-,-
1041,104.456,UNKNOWN,-,-,-,-
1042,104.556,UNKNOWN,-,-,-,-
1043,104.656,UNKNOWN,-,-,-,-
1044,104.756,UNKNOWN,-,-,-,-
1045,104.856,UNKNOWN,-,-,-,-
1046,104.956,UNKNOWN,-,-,-,-
1047,105.056,UNKNOWN,-,-,-,-
1048,105.156,UNKNOWN,-,-,-,-
1049,105.256,UNKNOWN,-,-,-,-
1050,105.356,UNKNOWN,-,-,-,-
1051,105.456,UNKNOWN,-,-,-,-
1052,105.556,UNKNOWN,-,-,-,-
1053,105.656,UNKNOWN,-,-,-,-
1054,105.756,UNKNOWN,-,-,-,-
1055,105.856,UNKNOWN,-,-,-,-
1056,105.956,UNKNOWN,-,-,-,-
1057,106.056,UNKNOWN,-,-,-,-
1058,106.156,UNKNOWN,-,-,-,-
1059,106.256,UNKNOWN,-,-,-,-
1060,106.356,UNKNOWN,-,-,-,-
1061,106.456,UNKNOWN,-,-,-,-
1062,106.557,UNKNOWN,-,-,-,-
1063,106.656,UNKNOWN,-,-,-,-
1064,106.756,UNKNOWN,-,-,-,-
1065,106.872,UNKNOWN,-,-,-,-
1066,106.972,UNKNOWN,-,-,-,-
1067,107.073,UNKNOWN,-,-,-,-
1068,107.173,UNKNOWN,-,-,-,-
1069,107.273,UNKNOWN,-,-,-,-
1070,107.373,UNKNOWN,-,-,-,-
1071,107.474,UNKNOWN,-,-,-,-
1072,107.572,UNKNOWN,-,-,-,-
1073,107.672,UNKNOWN,-,-,-,-
1074,107.773,UNKNOWN,-,-,-,-
1075,107.873,UNKNOWN,-,-,-,-
1076,107.973,UNKNOWN,-,-,-,-
1077,108.074,UNKNOWN,-,-,-,-
1078,108.173,UNKNOWN,-,-,-,-
1079,108.273,UNKNOWN,-,-,-,-
1080,108.373,UNKNOWN,-,-,-,-
1081,108.473,UNKNOWN,-,-,-,-
1082,108.573,UNKNOWN,-,-,-,-
1083,108.673,UNKNOWN,-,-,-,-
1084,108.776,UNKNOWN,-,-,-,-
1085,108.873,UNKNOWN,-,-,-,-
1086,108.972,UNKNOWN,-,-,-,-
1087,109.073,UNKNOWN,-,-,-,-
1088,109.173,UNKNOWN,-,-,-,-
1089,109.273,UNKNOWN,-,-,-,-
1090,109.373,UNKNOWN,-,-,-,-
1091,109.472,UNKNOWN,-,-,-,-
1092,109.572,UNKNOWN,-,-,-,-
1093,109.673,UNKNOWN,-,-,-,-
1094,109.773,UNKNOWN,-,-,-,-
1095,109.873,UNKNOWN,-,-,-,-
1096,109.973,UNKNOWN,-,-,-,-
1097,110.072,UNKNOWN,-,-,-,-
1098,110.172,UNKNOWN,-,-,-,-
1099,110.273,UNKNOWN,-,-,-,-
1100,110.373,UNKNOWN,-,-,-,-
1101,110.473,UNKNOWN,-,-,-,-
1102,110.573,UNKNOWN,-,-,-,-
1103,110.673,UNKNOWN,-,-,-,-
1104,110.773,UNKNOWN,-,-,-,-
1105,110.874,UNKNOWN,-,-,-,-
1106,110.973,UNKNOWN,-,-,-,-
1107,111.073,UNKNOWN,-,-,-,-
1108,111.172,UNKNOWN,-,-,-,-
1109,111.273,UNKNOWN,-,-,-,-
1110,111.373,UNKNOWN,-,-,-,-
1111,111.473,UNKNOWN,-,-,-,-
1112,111.573,UNKNOWN,-,-,-,-
1113,111.673,UNKNOWN,-,-,-,-
1114,111.772,UNKNOWN,-,-,-,-
1115,111.889,UNKNOWN,-,-,-,-
1116,111.989,UNKNOWN,-,-,-,-
1117,112.09,UNKNOWN,-,-,-,-
1118,112.189,UNKNOWN,-,-,-,-
1119,112.29,UNKNOWN,-,-,-,-
1120,112.39,UNKNOWN,-,-,-,-
1121,112.49,UNKNOWN,-,-,-,-
1122,112.59,UNKNOWN,-,-,-,-
1123,112.69,UNKNOWN,-,-,-,-
1124,112.789,UNKNOWN,-,-,-,-
1125,112.889,UNKNOWN,-,-,-,-
1126,112.989,UNKNOWN,-,-,-,-
1127,113.089,UNKNOWN,-,-,-,-
1128,113.19,UNKNOWN,-,-,-,-
1129,113.29,UNKNOWN,-,-,-,-
1130,113.39,UNKNOWN,-,-,-,-
1131,113.495,UNKNOWN,-,-,-,-
1132,113.589,UNKNOWN,-,-,-,-
1133,113.69,UNKNOWN,-,-,-,-
1134,113.792,UNKNOWN,-,-,-,-
1135,113.891,UNKNOWN,-,-,-,-
1136,113.989,UNKNOWN,-,-,-,-
1137,114.092,UNKNOWN,-,-,-,-
1138,114.189,UNKNOWN,-,-,-,-
1139,114.292,UNKNOWN,-,-,-,-
1140,114.393,UNKNOWN,-,-,-,-
1141,114.493,UNKNOWN,-,-,-,-
1142,114.591,UNKNOWN,-,-,-,-
1143,114.689,UNKNOWN,-,-,-,-
1144,114.791,UNKNOWN,-,-,-,-
1145,114.889,UNKNOWN,-,-,-,-
1146,114.989,UNKNOWN,-,-,-,-
1147,115.093,UNKNOWN,-,-,-,-
1148,115.19,UNKNOWN,-,-,-,-
1149,115.291,UNKNOWN,-,-,-,-
1150,115.392,UNKNOWN,-,-,-,-
1151,115.49,UNKNOWN,-,-,-,-
1152,115.593,UNKNOWN,-,-,-,-
1153,115.69,UNKNOWN,-,-,-,-
1154,115.789,UNKNOWN,-,-,-,-
1155,115.891,UNKNOWN,-,-,-,-
1156,115.989,UNKNOWN,-,-,-,-
1157,116.092,UNKNOWN,-,-,-,-
1158,116.19,UNKNOWN,-,-,-,-
1159,116.289,UNKNOWN,-,-,-,-
1160,116.389,UNKNOWN,-,-,-,-
1161,116.49,UNKNOWN,-,-,-,-
1162,116.59,UNKNOWN,-,-,-,-
1163,116.69,UNKNOWN,-,-,-,-
1164,116.789,UNKNOWN,-,-,-,-
1165,116.906,UNKNOWN,-,-,-,-
1166,117.007,UNKNOWN,-,-,-,-
1167,117.11,UNKNOWN,-,-,-,-
1168,117.207,UNKNOWN,-,-,-,-
1169,117.307,UNKNOWN,-,-,-,-
1170,117.407,UNKNOWN,-,-,-,-
1171,117.507,UNKNOWN,-,-,-,-
1172,117.608,UNKNOWN,-,-,-,-
1173,117.706,UNKNOWN,-,-,-,-
1174,117.807,UNKNOWN,-,-,-,-
1175,117.906,UNKNOWN,-,-,-,-
1176,118.006,UNKNOWN,-,-,-,-
1177,118.106,UNKNOWN,-,-,-,-
1178,118.206,UNKNOWN,-,-,-,-
1179,118.306,UNKNOWN,-,-,-,-
1180,118.406,UNKNOWN,-,-,-,-
1181,118.507,UNKNOWN,-,-,-,-
1182,118.607,UNKNOWN,-,-,-,-
1183,118.706,UNKNOWN,-,-,-,-
1184,118.806,UNKNOWN,-,-,-,-
1185,118.906,UNKNOWN,-,-,-,-
1186,119.006,UNKNOWN,-,-,-,-
1187,119.108,UNKNOWN,-,-,-,-
1188,119.206,UNKNOWN,-,-,-,-
1189,119.307,UNKNOWN,-,-,-,-
1190,119.406,UNKNOWN,-,-,-,-
1191,119.507,UNKNOWN,-,-,-,-
1192,119.607,UNKNOWN,-,-,-,-
1193,119.706,UNKNOWN,-,-,-,-
1194,119.808,UNKNOWN,-,-,-,-
1195,119.906,UNKNOWN,-,-,-,-
1196,120.006,UNKNOWN,-,-,-,-
1197,120.106,UNKNOWN,-,-,-,-
1198,120.207,UNKNOWN,-,-,-,-
1199,120.308,UNKNOWN,-,-,-,-
1200,120.406,UNKNOWN,-,-,-,-
1201,120.506,UNKNOWN,-,-,-,-
1202,120.607,UNKNOWN,-,-,-,-
1203,120.707,UNKNOWN,-,-,-,-
1204,120.806,UNKNOWN,-,-,-,-
1205,120.906,UNKNOWN,-,-,-,-
1206,121.006,UNKNOWN,-,-,-,-
1207,121.106,UNKNOWN,-,-,-,-
1208,121.206,UNKNOWN,-,-,-,-
1209,121.306,UNKNOWN,-,-,-,-
1210,121.407,UNKNOWN,-,-,-,-
1211,121.506,UNKNOWN,-,-,-,-
1212,121.606,UNKNOWN,-,-,-,-
1213,121.706,UNKNOWN,-,-,-,-
1214,121.807,UNKNOWN,-,-,-,-
1215,121.907,UNKNOWN,-,-,-,-
1216,122.006,UNKNOWN,-,-,-,-
1217,122.106,UNKNOWN,-,-,-,-
1218,122.206,UNKNOWN,-,-,-,-
1219,122.306,UNKNOWN,-,-,-,-
1220,122.423,UNKNOWN,-,-,-,-
1221,122.524,UNKNOWN,-,-,-,-
1222,122.623,UNKNOWN,-,-,-,-
1223,122.723,UNKNOWN,-,-,-,-
1224,122.823,UNKNOWN,-,-,-,-
1225,122.924,UNKNOWN,-,-,-,-
1226,123.023,UNKNOWN,-,-,-,-
1227,123.123,UNKNOWN,-,-,-,-
1228,123.223,UNKNOWN,-,-,-,-
1229,123.323,UNKNOWN,-,-,-,-
1230,123.425,UNKNOWN,-,-,-,-
1231,123.524,UNKNOWN,-,-,-,-
1232,123.623,UNKNOWN,-,-,-,-
1233,123.723,UNKNOWN,-,-,-,-
1234,123.823,UNKNOWN,-,-,-,-
1235,123.923,UNKNOWN,-,-,-,-
1236,124.023,UNKNOWN,-,-,-,-
1237,124.123,UNKNOWN,-,-,-,-
1238,124.223,UNKNOWN,-,-,-,-
1239,124.324,UNKNOWN,-,-,-,-
1240,124.423,UNKNOWN,-,-,-,-
1241,124.523,UNKNOWN,-,-,-,-
1242,124.623,UNKNOWN,-,-,-,-
1243,124.723,UNKNOWN,-,-,-,-
1244,124.823,UNKNOWN,-,-,-,-
1245,124.923,UNKNOWN,-,-,-,-
1246,125.024,UNKNOWN,-,-,-,-
1247,125.123,UNKNOWN,-,-,-,-
1248,125.224,UNKNOWN,-,-,-,-
1249,125.325,UNKNOWN,-,-,-,-
1250,125.423,UNKNOWN,-,-,-,-
1251,125.523,UNKNOWN,-,-,-,-
1252,125.625,UNKNOWN,-,-,-,-
1253,125.723,UNKNOWN,-,-,-,-
1254,125.823,UNKNOWN,-,-,-,-
1255,125.923,UNKNOWN,-,-,-,-
1256,126.024,UNKNOWN,-,-,-,-
1257,126.123,UNKNOWN,-,-,-,-
1258,126.223,UNKNOWN,-,-,-,-
1259,126.324,UNKNOWN,-,-,-,-
1260,126.424,UNKNOWN,-,-,-,-
1261,126.523,UNKNOWN,-,-,-,-
