step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
688,69.08,UNKNOWN,key,down,,
689,69.181,UNKNOWN,key,x,,
690,69.281,UNKNOWN,key,a,,
691,69.381,UNKNOWN,key,down,,
692,69.481,UNKNOWN,key,up,,
693,69.581,UNKNOWN,key,down,,
694,69.681,UNKNOWN,key,a,,
695,69.781,UNKNOWN,key,x,,
696,69.881,UNKNOWN,key,up,,
697,69.98,UNKNOWN,key,down,,
698,70.081,UNKNOWN,key,z,,
699,70.18,UNKNOWN,key,z,,
700,70.28,UNKNOWN,key,x,,
701,70.381,UNKNOWN,key,down,,
702,70.48,UNKNOWN,key,up,,
703,70.58,UNKNOWN,key,a,,
704,70.681,UNKNOWN,key,down,,
705,70.781,UNKNOWN,key,x,,
706,70.88,UNKNOWN,key,a,,
707,70.981,UNKNOWN,key,down,,
708,71.081,UNKNOWN,key,up,,
709,71.181,UNKNOWN,key,down,,
710,71.281,UNKNOWN,key,a,,
711,71.38,UNKNOWN,key,x,,
712,71.482,UNKNOWN,key,up,,
713,71.581,UNKNOWN,key,down,,
714,71.681,UNKNOWN,key,z,,
715,71.78,UNKNOWN,key,z,,
716,71.881,UNKNOWN,key,x,,
717,71.997,UNKNOWN,key,down,,
718,72.097,UNKNOWN,key,up,,
719,72.197,UNKNOWN,key,a,,
720,72.297,UNKNOWN,key,down,,
721,72.397,UNKNOWN,key,x,,
722,72.498,UNKNOWN,key,a,,
723,72.597,UNKNOWN,key,down,,
724,72.697,UNKNOWN,key,up,,
725,72.797,UNKNOWN,key,down,,
726,72.897,UNKNOWN,key,a,,
727,72.998,UNKNOWN,key,x,,
728,73.098,UNKNOWN,key,up,,
729,73.198,UNKNOWN,key,down,,
730,73.297,UNKNOWN,key,z,,
731,73.398,UNKNOWN,key,z,,
732,73.498,UNKNOWN,key,x,,
733,73.597,UNKNOWN,key,down,,
734,73.698,UNKNOWN,key,up,,
735,73.797,UNKNOWN,key,a,,
736,73.898,UNKNOWN,key,down,,
737,73.998,UNKNOWN,key,x,,
738,74.099,UNKNOWN,key,a,,
739,74.198,UNKNOWN,key,down,,
740,74.299,UNKNOWN,key,up,,
741,74.399,UNKNOWN,key,down,,
742,74.498,UNKNOWN,key,a,,
743,74.598,UNKNOWN,key,x,,
744,74.697,UNKNOWN,key,up,,
745,74.797,UNKNOWN,key,down,,
746,74.897,UNKNOWN,key,z,,
747,74.999,UNKNOWN,key,z,,
748,75.1,UNKNOWN,key,x,,
749,75.198,UNKNOWN,key,down,,
750,75.297,UNKNOWN,key,up,,
751,75.397,UNKNOWN,key,a,,
752,75.497,UNKNOWN,key,down,,
753,75.598,UNKNOWN,key,x,,
754,75.698,UNKNOWN,key,a,,
755,75.798,UNKNOWN,key,down,,
756,75.898,UNKNOWN,key,up,,
757,75.998,UNKNOWN,key,down,,
758,76.098,UNKNOWN,key,a,,
759,76.198,UNKNOWN,key,x,,
760,76.297,UNKNOWN,key,up,,
761,76.398,UNKNOWN,key,down,,
762,76.497,UNKNOWN,key,z,,
763,76.598,UNKNOWN,key,z,,
764,76.698,UNKNOWN,key,x,,
765,76.798,UNKNOWN,key,down,,
766,76.901,UNKNOWN,key,up,,
767,77.0,UNKNOWN,key,a,,
768,77.098,UNKNOWN,key,down,,
769,77.198,UNKNOWN,key,x,,
770,77.315,UNKNOWN,key,a,,
771,77.415,UNKNOWN,key,down,,
772,77.515,UNKNOWN,key,up,,
773,77.616,UNKNOWN,key,down,,
774,77.715,UNKNOWN,key,a,,
775,77.815,UNKNOWN,key,x,,
