step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
839,92.069,UNKNOWN,key,down,,
840,92.186,UNKNOWN,touch,,64,96
841,92.287,UNKNOWN,key,up,,
842,92.401,UNKNOWN,touch,,192,96
843,92.503,UNKNOWN,key,return,,
844,92.619,UNKNOWN,touch,,128,48
845,92.739,UNKNOWN,touch,,64,96
846,92.855,UNKNOWN,touch,,192,96
847,92.972,UNKNOWN,touch,,64,96
848,93.088,UNKNOWN,touch,,64,96
849,93.205,UNKNOWN,touch,,64,96
850,93.306,UNKNOWN,key,return,,
851,93.405,UNKNOWN,key,down,,
852,93.505,UNKNOWN,key,z,,
853,93.618,UNKNOWN,touch,,128,96
854,93.722,UNKNOWN,key,return,,
855,93.835,UNKNOWN,touch,,64,96
856,93.952,UNKNOWN,touch,,64,96
857,94.055,UNKNOWN,key,up,,
858,94.154,UNKNOWN,key,down,,
859,94.253,UNKNOWN,key,right,,
860,94.37,UNKNOWN,touch,,128,144
861,94.486,UNKNOWN,touch,,128,48
862,94.592,UNKNOWN,key,x,,
863,94.686,UNKNOWN,key,right,,
864,94.804,UNKNOWN,touch,,192,96
865,94.905,UNKNOWN,key,left,,
866,95.004,UNKNOWN,key,return,,
867,95.104,UNKNOWN,key,z,,
868,95.204,UNKNOWN,key,right,,
869,95.304,UNKNOWN,key,z,,
870,95.419,UNKNOWN,touch,,128,48
871,95.525,UNKNOWN,key,up,,
872,95.622,UNKNOWN,key,left,,
873,95.721,UNKNOWN,key,return,,
874,95.852,UNKNOWN,touch,,128,96
875,95.958,UNKNOWN,key,x,,
876,96.054,UNKNOWN,key,right,,
877,96.168,UNKNOWN,touch,,192,96
878,96.27,UNKNOWN,key,left,,
879,96.37,UNKNOWN,key,down,,
880,96.485,UNKNOWN,touch,,128,96
881,96.589,UNKNOWN,key,right,,
882,96.686,UNKNOWN,key,up,,
883,96.801,UNKNOWN,touch,,128,144
884,96.922,UNKNOWN,touch,,128,96
885,97.04,UNKNOWN,touch,,192,96
886,97.156,UNKNOWN,touch,,128,48
887,97.272,UNKNOWN,touch,,128,96
888,97.388,UNKNOWN,touch,,128,144
889,97.506,UNKNOWN,touch,,128,144
890,97.605,UNKNOWN,key,x,,
891,97.719,UNKNOWN,touch,,64,96
892,97.839,UNKNOWN,touch,,128,96
893,97.956,UNKNOWN,touch,,64,96
894,98.072,UNKNOWN,touch,,192,96
895,98.188,UNKNOWN,touch,,192,96
896,98.305,UNKNOWN,touch,,128,48
897,98.404,UNKNOWN,key,up,,
898,98.503,UNKNOWN,key,right,,
899,98.602,UNKNOWN,key,z,,
900,98.703,UNKNOWN,key,left,,
901,98.836,UNKNOWN,touch,,192,96
902,98.955,UNKNOWN,touch,,128,96
903,99.053,UNKNOWN,key,right,,
904,99.169,UNKNOWN,touch,,192,96
905,99.289,UNKNOWN,touch,,64,96
906,99.388,UNKNOWN,key,down,,
907,99.486,UNKNOWN,key,down,,
908,99.587,UNKNOWN,key,x,,
909,99.703,UNKNOWN,touch,,192,96
910,99.819,UNKNOWN,touch,,128,96
911,99.936,UNKNOWN,touch,,128,96
912,100.052,UNKNOWN,touch,,128,96
913,100.155,UNKNOWN,key,x,,
914,100.254,UNKNOWN,key,right,,
915,100.37,UNKNOWN,touch,,64,96
916,100.47,UNKNOWN,key,right,,
917,100.571,UNKNOWN,key,return,,
918,100.684,UNKNOWN,touch,,128,48
919,100.802,UNKNOWN,touch,,64,96
920,100.904,UNKNOWN,key,up,,
921,101.019,UNKNOWN,touch,,128,96
922,101.122,UNKNOWN,key,up,,
923,101.235,UNKNOWN,touch,,128,96
924,101.337,UNKNOWN,key,right,,
925,101.451,UNKNOWN,touch,,192,96
926,101.57,UNKNOWN,touch,,192,96
927,101.686,UNKNOWN,touch,,192,96
928,101.802,UNKNOWN,touch,,128,144
929,101.923,UNKNOWN,touch,,128,96
930,102.022,UNKNOWN,key,return,,
931,102.135,UNKNOWN,touch,,128,96
932,102.238,UNKNOWN,key,return,,
933,102.352,UNKNOWN,touch,,128,48
934,102.469,UNKNOWN,touch,,128,48
935,102.571,UNKNOWN,key,x,,
936,102.685,UNKNOWN,touch,,128,96
937,102.787,UNKNOWN,key,down,,
938,102.906,UNKNOWN,touch,,128,96
939,103.022,UNKNOWN,touch,,128,48
940,103.138,UNKNOWN,touch,,128,144
941,103.26,UNKNOWN,touch,,128,144
942,103.372,UNKNOWN,touch,,192,96
943,103.471,UNKNOWN,key,z,,
944,103.587,UNKNOWN,touch,,128,144
945,103.706,UNKNOWN,touch,,128,96
946,103.805,UNKNOWN,key,left,,
947,103.919,UNKNOWN,touch,,128,48
948,104.026,UNKNOWN,key,left,,
949,104.12,UNKNOWN,key,down,,
950,104.22,UNKNOWN,key,down,,
951,104.32,UNKNOWN,key,z,,
952,104.418,UNKNOWN,key,z,,
953,104.534,UNKNOWN,touch,,192,96
954,104.639,UNKNOWN,key,x,,
955,104.737,UNKNOWN,key,x,,
956,104.852,UNKNOWN,touch,,128,48
957,104.956,UNKNOWN,key,down,,
958,105.069,UNKNOWN,touch,,128,144
959,105.176,UNKNOWN,key,up,,
960,105.27,UNKNOWN,key,up,,
961,105.389,UNKNOWN,key,right,,
962,105.503,UNKNOWN,touch,,128,48
963,105.62,UNKNOWN,touch,,128,48
964,105.721,UNKNOWN,key,z,,
965,105.836,UNKNOWN,touch,,192,96
966,105.938,UNKNOWN,key,right,,
967,106.052,UNKNOWN,touch,,192,96
968,106.155,UNKNOWN,key,z,,
969,106.256,UNKNOWN,key,up,,
970,106.37,UNKNOWN,touch,,192,96
971,106.486,UNKNOWN,touch,,128,144
972,106.602,UNKNOWN,touch,,64,96
973,106.719,UNKNOWN,touch,,128,48
974,106.836,UNKNOWN,touch,,128,48
975,106.952,UNKNOWN,touch,,192,96
976,107.072,UNKNOWN,touch,,192,96
977,107.176,UNKNOWN,key,right,,
978,107.272,UNKNOWN,key,z,,
979,107.385,UNKNOWN,touch,,128,96
980,107.492,UNKNOWN,key,up,,
981,107.603,UNKNOWN,touch,,128,96
982,107.721,UNKNOWN,touch,,128,96
983,107.835,UNKNOWN,touch,,64,96
984,107.943,UNKNOWN,key,right,,
985,108.053,UNKNOWN,touch,,192,96
986,108.172,UNKNOWN,touch,,64,96
987,108.272,UNKNOWN,key,down,,
988,108.388,UNKNOWN,touch,,128,96
989,108.489,UNKNOWN,key,z,,
990,108.588,UNKNOWN,key,return,,
991,108.719,UNKNOWN,touch,,128,48
992,108.84,UNKNOWN,touch,,128,96
993,108.955,UNKNOWN,touch,,128,96
994,109.071,UNKNOWN,touch,,128,96
995,109.171,UNKNOWN,key,z,,
996,109.286,UNKNOWN,touch,,128,144
997,109.388,UNKNOWN,key,right,,
998,109.486,UNKNOWN,key,up,,
999,109.604,UNKNOWN,touch,,192,96
1000,109.705,UNKNOWN,key,z,,
1001,109.82,UNKNOWN,touch,,128,96
1002,109.922,UNKNOWN,key,up,,
1003,110.021,UNKNOWN,key,right,,
1004,110.136,UNKNOWN,touch,,64,96
1005,110.237,UNKNOWN,key,left,,
1006,110.336,UNKNOWN,key,up,,
1007,110.453,UNKNOWN,touch,,128,48
1008,110.573,UNKNOWN,touch,,128,144
1009,110.686,UNKNOWN,touch,,128,48
1010,110.79,UNKNOWN,key,z,,
1011,110.902,UNKNOWN,touch,,128,96
1012,111.022,UNKNOWN,touch,,192,96
1013,111.136,UNKNOWN,touch,,128,48
1014,111.254,UNKNOWN,touch,,192,96
1015,111.354,UNKNOWN,key,left,,
1016,111.453,UNKNOWN,key,z,,
1017,111.569,UNKNOWN,touch,,128,96
1018,111.686,UNKNOWN,touch,,128,144
1019,111.803,UNKNOWN,touch,,128,144
1020,111.919,UNKNOWN,touch,,128,48
1021,112.036,UNKNOWN,touch,,192,96
1022,112.153,UNKNOWN,touch,,128,144
1023,112.254,UNKNOWN,key,right,,
1024,112.37,UNKNOWN,touch,,128,48
1025,112.472,UNKNOWN,key,z,,
1026,112.585,UNKNOWN,touch,,64,96
1027,112.688,UNKNOWN,key,z,,
1028,112.789,UNKNOWN,key,up,,
1029,112.901,UNKNOWN,touch,,64,96
1030,113.019,UNKNOWN,touch,,128,96
1031,113.137,UNKNOWN,touch,,128,48
1032,113.24,UNKNOWN,key,up,,
1033,113.352,UNKNOWN,touch,,192,96
1034,113.476,UNKNOWN,touch,,64,96
1035,113.587,UNKNOWN,touch,,64,96
1036,113.708,UNKNOWN,touch,,64,96
1037,113.804,UNKNOWN,key,left,,
1038,113.918,UNKNOWN,touch,,64,96
1039,114.021,UNKNOWN,key,return,,
1040,114.12,UNKNOWN,key,left,,
1041,114.235,UNKNOWN,touch,,192,96
1042,114.355,UNKNOWN,touch,,192,96
1043,114.473,UNKNOWN,touch,,64,96
1044,114.589,UNKNOWN,touch,,128,48
1045,114.691,UNKNOWN,key,left,,
1046,114.803,UNKNOWN,touch,,192,96
1047,114.919,UNKNOWN,touch,,128,144
1048,115.038,UNKNOWN,touch,,64,96
1049,115.157,UNKNOWN,touch,,192,96
1050,115.272,UNKNOWN,touch,,128,144
1051,115.389,UNKNOWN,key,right,,
1052,115.503,UNKNOWN,touch,,128,144
1053,115.607,UNKNOWN,key,right,,
1054,115.718,UNKNOWN,touch,,192,96
1055,115.836,UNKNOWN,touch,,128,48
1056,115.956,UNKNOWN,touch,,192,96
1057,116.074,UNKNOWN,touch,,64,96
1058,116.173,UNKNOWN,key,down,,
1059,116.285,UNKNOWN,touch,,128,96
1060,116.406,UNKNOWN,touch,,128,96
1061,116.505,UNKNOWN,key,return,,
1062,116.603,UNKNOWN,key,right,,
1063,116.703,UNKNOWN,key,right,,
1064,116.818,UNKNOWN,touch,,192,96
1065,116.922,UNKNOWN,key,return,,
1066,117.036,UNKNOWN,touch,,64,96
1067,117.152,UNKNOWN,touch,,128,144
1068,117.269,UNKNOWN,touch,,64,96
1069,117.371,UNKNOWN,key,return,,
1070,117.486,UNKNOWN,touch,,64,96
1071,117.587,UNKNOWN,key,left,,
1072,117.704,UNKNOWN,touch,,128,96
1073,117.82,UNKNOWN,touch,,128,48
1074,117.937,UNKNOWN,touch,,192,96
1075,118.038,UNKNOWN,key,right,,
1076,118.154,UNKNOWN,touch,,128,144
1077,118.271,UNKNOWN,touch,,64,96
1078,118.371,UNKNOWN,key,z,,
1079,118.485,UNKNOWN,touch,,128,96
1080,118.591,UNKNOWN,key,x,,
1081,118.704,UNKNOWN,key,up,,
1082,118.803,UNKNOWN,key,x,,
1083,118.905,UNKNOWN,key,down,,
1084,119.019,UNKNOWN,touch,,128,48
1085,119.121,UNKNOWN,key,z,,
1086,119.235,UNKNOWN,touch,,128,48
1087,119.356,UNKNOWN,touch,,128,48
1088,119.469,UNKNOWN,touch,,64,96
1089,119.591,UNKNOWN,touch,,128,48
1090,119.705,UNKNOWN,touch,,128,48
1091,119.819,UNKNOWN,touch,,64,96
1092,119.939,UNKNOWN,touch,,128,96
1093,120.037,UNKNOWN,key,right,,
1094,120.155,UNKNOWN,touch,,128,144
1095,120.273,UNKNOWN,touch,,128,144
1096,120.39,UNKNOWN,touch,,64,96
