step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
696,70.055,UNKNOWN,key,left,,
697,70.155,UNKNOWN,key,down,,
698,70.255,UNKNOWN,key,return,,
699,70.354,UNKNOWN,key,z,,
700,70.454,UNKNOWN,key,right,,
701,70.555,UNKNOWN,key,x,,
702,70.654,UNKNOWN,key,return,,
703,70.755,UNKNOWN,key,up,,
704,70.855,UNKNOWN,key,z,,
705,70.955,UNKNOWN,key,x,,
706,71.055,UNKNOWN,key,x,,
707,71.155,UNKNOWN,key,right,,
708,71.255,UNKNOWN,key,down,,
709,71.355,UNKNOWN,key,left,,
710,71.454,UNKNOWN,key,x,,
711,71.555,UNKNOWN,key,return,,
712,71.654,UNKNOWN,key,down,,
713,71.771,UNKNOWN,key,return,,
714,71.872,UNKNOWN,key,right,,
715,71.972,UNKNOWN,key,right,,
716,72.072,UNKNOWN,key,right,,
717,72.172,UNKNOWN,key,z,,
718,72.271,UNKNOWN,key,return,,
719,72.372,UNKNOWN,key,right,,
720,72.471,UNKNOWN,key,return,,
721,72.573,UNKNOWN,key,down,,
722,72.671,UNKNOWN,key,return,,
723,72.771,UNKNOWN,key,x,,
724,72.872,UNKNOWN,key,z,,
725,72.972,UNKNOWN,key,z,,
726,73.072,UNKNOWN,key,return,,
727,73.172,UNKNOWN,key,z,,
728,73.271,UNKNOWN,key,return,,
729,73.372,UNKNOWN,key,return,,
730,73.472,UNKNOWN,key,up,,
731,73.572,UNKNOWN,key,right,,
732,73.672,UNKNOWN,key,left,,
733,73.775,UNKNOWN,key,return,,
734,73.872,UNKNOWN,key,down,,
735,73.972,UNKNOWN,key,down,,
736,74.073,UNKNOWN,key,up,,
737,74.173,UNKNOWN,key,up,,
738,74.274,UNKNOWN,key,x,,
739,74.372,UNKNOWN,key,left,,
740,74.472,UNKNOWN,key,right,,
741,74.572,UNKNOWN,key,up,,
742,74.673,UNKNOWN,key,up,,
743,74.772,UNKNOWN,key,down,,
744,74.872,UNKNOWN,key,x,,
745,74.972,UNKNOWN,key,down,,
746,75.072,UNKNOWN,key,right,,
747,75.173,UNKNOWN,key,x,,
748,75.272,UNKNOWN,key,left,,
749,75.372,UNKNOWN,key,return,,
750,75.472,UNKNOWN,key,x,,
751,75.572,UNKNOWN,key,left,,
752,75.676,UNKNOWN,key,left,,
753,75.775,UNKNOWN,key,x,,
754,75.873,UNKNOWN,key,return,,
755,75.973,UNKNOWN,key,right,,
756,76.072,UNKNOWN,key,left,,
757,76.173,UNKNOWN,key,x,,
758,76.272,UNKNOWN,key,return,,
759,76.372,UNKNOWN,key,z,,
760,76.472,UNKNOWN,key,x,,
761,76.573,UNKNOWN,key,up,,
762,76.672,UNKNOWN,key,left,,
763,76.772,UNKNOWN,key,up,,
764,76.889,UNKNOWN,key,left,,
765,76.989,UNKNOWN,key,right,,
766,77.089,UNKNOWN,key,z,,
767,77.188,UNKNOWN,key,left,,
768,77.289,UNKNOWN,key,up,,
769,77.389,UNKNOWN,key,return,,
770,77.488,UNKNOWN,key,z,,
771,77.589,UNKNOWN,key,return,,
772,77.69,UNKNOWN,key,x,,
773,77.79,UNKNOWN,key,down,,
774,77.89,UNKNOWN,key,z,,
775,77.99,UNKNOWN,key,up,,
776,78.091,UNKNOWN,key,right,,
777,78.189,UNKNOWN,key,down,,
778,78.291,UNKNOWN,key,return,,
779,78.389,UNKNOWN,key,left,,
780,78.49,UNKNOWN,key,return,,
781,78.59,UNKNOWN,key,down,,
782,78.691,UNKNOWN,key,x,,
783,78.79,UNKNOWN,key,down,,
784,78.89,UNKNOWN,key,x,,
785,78.99,UNKNOWN,key,left,,
786,79.089,UNKNOWN,key,right,,
787,79.189,UNKNOWN,key,z,,
788,79.296,UNKNOWN,key,x,,
789,79.39,UNKNOWN,key,down,,
790,79.491,UNKNOWN,key,return,,
791,79.591,UNKNOWN,key,left,,
792,79.691,UNKNOWN,key,x,,
793,79.789,UNKNOWN,key,left,,
794,79.888,UNKNOWN,key,return,,
795,79.989,UNKNOWN,key,z,,
796,80.089,UNKNOWN,key,right,,
797,80.192,UNKNOWN,key,return,,
798,80.289,UNKNOWN,key,left,,
799,80.39,UNKNOWN,key,up,,
800,80.489,UNKNOWN,key,z,,
801,80.589,UNKNOWN,key,return,,
802,80.689,UNKNOWN,key,return,,
803,80.791,UNKNOWN,key,left,,
804,80.89,UNKNOWN,key,z,,
805,80.989,UNKNOWN,key,right,,
806,81.106,UNKNOWN,key,left,,
807,81.206,UNKNOWN,key,down,,
808,81.306,UNKNOWN,key,down,,
809,81.405,UNKNOWN,key,up,,
810,81.505,UNKNOWN,key,right,,
811,81.605,UNKNOWN,key,x,,
812,81.705,UNKNOWN,key,down,,
813,81.805,UNKNOWN,key,down,,
814,81.905,UNKNOWN,key,z,,
815,82.008,UNKNOWN,key,left,,
816,82.108,UNKNOWN,key,return,,
817,82.206,UNKNOWN,key,x,,
818,82.307,UNKNOWN,key,down,,
819,82.407,UNKNOWN,key,left,,
820,82.505,UNKNOWN,key,right,,
821,82.606,UNKNOWN,key,down,,
822,82.705,UNKNOWN,key,return,,
823,82.805,UNKNOWN,key,z,,
824,82.905,UNKNOWN,key,return,,
825,83.005,UNKNOWN,key,x,,
826,83.122,UNKNOWN,key,up,,
827,83.223,UNKNOWN,key,left,,
828,83.326,UNKNOWN,key,z,,
829,83.423,UNKNOWN,key,left,,
830,83.522,UNKNOWN,key,left,,
831,83.622,UNKNOWN,key,left,,
832,83.724,UNKNOWN,key,left,,
833,83.822,UNKNOWN,key,right,,
834,83.922,UNKNOWN,key,up,,
835,84.022,UNKNOWN,key,up,,
836,84.122,UNKNOWN,key,right,,
837,84.222,UNKNOWN,key,left,,
838,84.323,UNKNOWN,key,right,,
839,84.422,UNKNOWN,key,up,,
840,84.523,UNKNOWN,key,x,,
841,84.623,UNKNOWN,key,x,,
842,84.723,UNKNOWN,key,x,,
843,84.823,UNKNOWN,key,up,,
844,84.922,UNKNOWN,key,x,,
845,85.024,UNKNOWN,key,z,,
846,85.123,UNKNOWN,key,z,,
